transaction_id,customer_id,amount,payment_method,status,failure_reason,attempt_number,days_since_last_payment
TXN_015759,CUST_00581,21125.64,NETBANKING,SUCCESS,,1,57
TXN_015760,CUST_03121,12333.75,NETBANKING,SUCCESS,,2,6
TXN_015761,CUST_04982,771.67,WALLET,SUCCESS,,1,33
TXN_015762,CUST_03016,21525.05,WALLET,SUCCESS,,2,23
TXN_015763,CUST_04763,11985.23,NETBANKING,SUCCESS,,2,38
TXN_015764,CUST_02896,35766.9,WALLET,SUCCESS,,1,52
TXN_015765,CUST_02791,10565.25,NETBANKING,SUCCESS,,1,29
TXN_015766,CUST_04670,10282.76,NETBANKING,SUCCESS,,1,57
TXN_015767,CUST_03014,3159.33,CARD,SUCCESS,,1,41
TXN_015768,CUST_02807,18487.46,NETBANKING,SUCCESS,,1,17
TXN_015769,CUST_01967,17442.93,WALLET,SUCCESS,,2,41
TXN_015770,CUST_01098,8507.59,CARD,FAILED,CARD_EXPIRED,1,55
TXN_015771,CUST_03630,6332.86,CARD,FAILED,BANK_TIMEOUT,2,39
TXN_015772,CUST_02461,11705.37,NETBANKING,SUCCESS,,2,52
TXN_015773,CUST_02345,10936.42,CARD,SUCCESS,,1,28
TXN_015774,CUST_04581,3083.38,UPI,SUCCESS,,1,43
TXN_015775,CUST_02827,14835.07,UPI,FAILED,INSUFFICIENT_FUNDS,1,8
TXN_015776,CUST_02564,24877.11,UPI,FAILED,LIMIT_EXCEEDED,2,48
TXN_015777,CUST_03007,24045.36,UPI,FAILED,LIMIT_EXCEEDED,2,53
TXN_015778,CUST_00506,8772.17,WALLET,FAILED,NETWORK_ERROR,1,12
TXN_015779,CUST_04339,19805.96,UPI,SUCCESS,,2,31
TXN_015780,CUST_00609,1165.9,WALLET,SUCCESS,,2,11
TXN_015781,CUST_02567,1155.11,CARD,SUCCESS,,2,30
TXN_015782,CUST_00550,20072.9,UPI,SUCCESS,,1,9
TXN_015783,CUST_00759,8020.8,NETBANKING,SUCCESS,,2,31
TXN_015784,CUST_03066,19245.46,WALLET,SUCCESS,,2,49
TXN_015785,CUST_02420,35370.26,NETBANKING,SUCCESS,,1,42
TXN_015786,CUST_02619,4296.99,UPI,SUCCESS,,2,1
TXN_015787,CUST_00492,12012.72,UPI,SUCCESS,,2,45
TXN_015788,CUST_00331,23378.97,UPI,SUCCESS,,2,15
TXN_015789,CUST_03880,2031.21,WALLET,SUCCESS,,1,57
TXN_015790,CUST_02147,2619.36,WALLET,SUCCESS,,1,29
TXN_015791,CUST_01659,6341.32,CARD,SUCCESS,,1,43
TXN_015792,CUST_04202,16429.25,UPI,FAILED,INSUFFICIENT_FUNDS,1,40
TXN_015793,CUST_02460,26057.93,CARD,SUCCESS,,2,52
TXN_015794,CUST_01545,9257.48,NETBANKING,FAILED,AUTHENTICATION_FAILED,2,49
TXN_015795,CUST_01983,702.88,UPI,SUCCESS,,2,20
TXN_015796,CUST_00751,14357.71,UPI,SUCCESS,,2,16
TXN_015797,CUST_02331,11524.27,NETBANKING,FAILED,AUTHENTICATION_FAILED,2,46
TXN_015798,CUST_00079,38470.75,UPI,SUCCESS,,2,53
TXN_015799,CUST_04774,15442.76,UPI,SUCCESS,,2,11
TXN_015800,CUST_03576,12389.11,UPI,SUCCESS,,1,48
TXN_015801,CUST_02373,19922.96,CARD,FAILED,NETWORK_ERROR,2,48
TXN_015802,CUST_04718,11927.54,NETBANKING,SUCCESS,,2,29
TXN_015803,CUST_00740,23089.87,UPI,SUCCESS,,2,19
TXN_015804,CUST_00726,9720.48,CARD,SUCCESS,,2,58
TXN_015805,CUST_02964,7396.86,UPI,FAILED,CARD_EXPIRED,1,22
TXN_015806,CUST_02897,22937.49,WALLET,FAILED,INSUFFICIENT_FUNDS,2,21
TXN_015807,CUST_04684,29801.48,NETBANKING,SUCCESS,,2,33
TXN_015808,CUST_04776,8113.84,CARD,SUCCESS,,2,47
TXN_015809,CUST_00221,2129.21,NETBANKING,SUCCESS,,2,29
TXN_015810,CUST_03920,6921.66,NETBANKING,FAILED,CARD_EXPIRED,1,1
TXN_015811,CUST_00726,14377.85,UPI,FAILED,FRAUD_SUSPECTED,2,42
TXN_015812,CUST_01939,870.1,UPI,SUCCESS,,2,54
TXN_015813,CUST_02662,7231.44,NETBANKING,FAILED,CARD_EXPIRED,2,3
TXN_015814,CUST_03332,30392.44,CARD,SUCCESS,,1,23
TXN_015815,CUST_00708,25012.59,CARD,SUCCESS,,2,22
TXN_015816,CUST_00933,11206.55,UPI,SUCCESS,,1,21
TXN_015817,CUST_02479,3906.6,UPI,SUCCESS,,1,7
TXN_015818,CUST_02147,2765.14,NETBANKING,FAILED,BANK_TIMEOUT,2,37
TXN_015819,CUST_03875,28674.07,CARD,SUCCESS,,1,44
TXN_015820,CUST_01656,25543.89,UPI,FAILED,NETWORK_ERROR,1,5
TXN_015821,CUST_04922,22131.5,WALLET,SUCCESS,,2,11
TXN_015822,CUST_01441,31079.15,WALLET,FAILED,INSUFFICIENT_FUNDS,1,41
TXN_015823,CUST_03503,463.27,WALLET,SUCCESS,,2,3
TXN_015824,CUST_00715,6441.1,UPI,SUCCESS,,2,36
TXN_015825,CUST_04044,5368.76,UPI,SUCCESS,,1,21
TXN_015826,CUST_02379,13527.95,UPI,SUCCESS,,2,6
TXN_015827,CUST_00951,13487.71,CARD,FAILED,CARD_EXPIRED,2,47
TXN_015828,CUST_01235,13345.31,CARD,SUCCESS,,2,2
TXN_015829,CUST_01356,1937.18,CARD,SUCCESS,,1,13
TXN_015830,CUST_01670,557.27,CARD,SUCCESS,,1,53
TXN_015831,CUST_01834,27045.43,CARD,SUCCESS,,1,42
TXN_015832,CUST_00756,2984.08,NETBANKING,FAILED,LIMIT_EXCEEDED,2,26
TXN_015833,CUST_04851,4215.83,NETBANKING,SUCCESS,,1,52
TXN_015834,CUST_04592,10086.1,CARD,SUCCESS,,2,59
TXN_015835,CUST_01334,13595.58,CARD,SUCCESS,,1,19
TXN_015836,CUST_04556,10357.19,CARD,SUCCESS,,2,55
TXN_015837,CUST_04739,25831.44,WALLET,SUCCESS,,1,4
TXN_015838,CUST_03377,1531.5,NETBANKING,SUCCESS,,1,2
TXN_015839,CUST_02953,6254.86,UPI,SUCCESS,,2,55
TXN_015840,CUST_01543,5988.41,CARD,SUCCESS,,2,53
TXN_015841,CUST_04689,18655.99,CARD,SUCCESS,,2,41
TXN_015842,CUST_04717,14879.96,CARD,SUCCESS,,1,21
TXN_015843,CUST_04204,9003.19,UPI,SUCCESS,,1,38
TXN_015844,CUST_00575,12759.67,UPI,SUCCESS,,1,51
TXN_015845,CUST_01575,3655.56,NETBANKING,SUCCESS,,1,5
TXN_015846,CUST_03216,12456.75,UPI,SUCCESS,,2,30
TXN_015847,CUST_00771,9546.56,WALLET,SUCCESS,,1,57
TXN_015848,CUST_01242,20489.04,UPI,FAILED,NETWORK_ERROR,2,37
TXN_015849,CUST_03532,9888.23,WALLET,SUCCESS,,2,16
TXN_015850,CUST_04007,20133.87,CARD,SUCCESS,,1,28
TXN_015851,CUST_02461,12792.71,CARD,FAILED,INSUFFICIENT_FUNDS,2,11
TXN_015852,CUST_03968,19779.7,CARD,SUCCESS,,2,14
TXN_015853,CUST_00093,2435.69,UPI,FAILED,INSUFFICIENT_FUNDS,2,25
TXN_015854,CUST_04489,3398.7,CARD,SUCCESS,,2,54
TXN_015855,CUST_00944,1236.59,WALLET,SUCCESS,,1,24
TXN_015856,CUST_02381,9015.63,CARD,SUCCESS,,1,44
TXN_015857,CUST_02631,884.03,CARD,FAILED,INSUFFICIENT_FUNDS,2,31
TXN_015858,CUST_00918,22241.15,UPI,SUCCESS,,1,25
TXN_015859,CUST_01688,13269.4,UPI,FAILED,NETWORK_ERROR,2,34
TXN_015860,CUST_00188,8675.08,UPI,SUCCESS,,1,6
TXN_015861,CUST_02232,21746.87,NETBANKING,SUCCESS,,2,45
TXN_015862,CUST_04854,6144.54,NETBANKING,SUCCESS,,2,46
TXN_015863,CUST_03522,10045.57,CARD,SUCCESS,,2,28
TXN_015864,CUST_04040,18177.96,CARD,FAILED,FRAUD_SUSPECTED,2,25
TXN_015865,CUST_02098,1611.86,WALLET,FAILED,AUTHENTICATION_FAILED,2,21
TXN_015866,CUST_03202,14616.09,NETBANKING,SUCCESS,,2,45
TXN_015867,CUST_00476,12061.35,WALLET,SUCCESS,,2,53
TXN_015868,CUST_03718,3849.45,NETBANKING,SUCCESS,,1,34
TXN_015869,CUST_01258,11142.07,NETBANKING,FAILED,INSUFFICIENT_FUNDS,2,0
TXN_015870,CUST_03763,19588.61,UPI,SUCCESS,,2,28
TXN_015871,CUST_01853,2651.36,CARD,SUCCESS,,2,3
TXN_015872,CUST_03092,21200.93,UPI,SUCCESS,,1,50
TXN_015873,CUST_00964,8702.9,WALLET,SUCCESS,,1,13
TXN_015874,CUST_00214,9505.01,UPI,SUCCESS,,1,53
TXN_015875,CUST_04076,19998.68,CARD,FAILED,LIMIT_EXCEEDED,1,5
TXN_015876,CUST_00761,7326.44,CARD,FAILED,LIMIT_EXCEEDED,1,40
TXN_015877,CUST_02585,18429.03,WALLET,SUCCESS,,1,7
TXN_015878,CUST_00254,8213.45,UPI,SUCCESS,,2,37
TXN_015879,CUST_04697,7514.48,WALLET,SUCCESS,,2,53
TXN_015880,CUST_01686,18650.2,CARD,SUCCESS,,2,39
TXN_015881,CUST_03478,22095.53,WALLET,SUCCESS,,2,52
TXN_015882,CUST_03782,11418.54,CARD,SUCCESS,,2,16
TXN_015883,CUST_00112,5803.85,NETBANKING,SUCCESS,,2,56
TXN_015884,CUST_04865,16658.4,NETBANKING,SUCCESS,,1,13
TXN_015885,CUST_03299,14693.3,WALLET,SUCCESS,,2,47
TXN_015886,CUST_03254,6537.35,UPI,SUCCESS,,2,30
TXN_015887,CUST_01122,12994.91,UPI,SUCCESS,,1,40
TXN_015888,CUST_01788,3190.54,WALLET,FAILED,AUTHENTICATION_FAILED,2,49
TXN_015889,CUST_00486,19930.08,CARD,SUCCESS,,2,5
TXN_015890,CUST_04040,10405.63,CARD,FAILED,INSUFFICIENT_FUNDS,1,22
TXN_015891,CUST_02608,4426.67,CARD,SUCCESS,,1,40
TXN_015892,CUST_00217,11416.09,WALLET,SUCCESS,,1,12
TXN_015893,CUST_00539,5196.31,NETBANKING,FAILED,BANK_TIMEOUT,2,16
TXN_015894,CUST_00398,7460.22,WALLET,SUCCESS,,2,56
TXN_015895,CUST_01622,33240.91,UPI,SUCCESS,,1,13
TXN_015896,CUST_01496,12556.47,UPI,SUCCESS,,2,2
TXN_015897,CUST_02444,7941.06,UPI,SUCCESS,,2,14
TXN_015898,CUST_00251,19356.29,WALLET,FAILED,FRAUD_SUSPECTED,2,31
TXN_015899,CUST_02766,6330.03,WALLET,SUCCESS,,2,33
TXN_015900,CUST_02402,4333.88,NETBANKING,SUCCESS,,2,17
TXN_015901,CUST_04438,13319.12,UPI,SUCCESS,,1,49
TXN_015902,CUST_01402,8721.79,UPI,SUCCESS,,2,40
TXN_015903,CUST_03835,8485.01,NETBANKING,SUCCESS,,1,24
TXN_015904,CUST_04914,6571.24,CARD,FAILED,INSUFFICIENT_FUNDS,2,38
TXN_015905,CUST_04734,13761.95,WALLET,SUCCESS,,2,27
TXN_015906,CUST_01528,13617.74,UPI,FAILED,CARD_EXPIRED,1,57
TXN_015907,CUST_04298,24262.59,NETBANKING,SUCCESS,,1,27
TXN_015908,CUST_04438,11523.87,UPI,SUCCESS,,2,44
TXN_015909,CUST_03063,25966.29,NETBANKING,SUCCESS,,2,32
TXN_015910,CUST_02248,17422.15,NETBANKING,SUCCESS,,2,51
TXN_015911,CUST_02592,1824.79,CARD,SUCCESS,,1,12
TXN_015912,CUST_01734,459.85,CARD,SUCCESS,,1,10
TXN_015913,CUST_04720,497.66,WALLET,SUCCESS,,2,49
TXN_015914,CUST_00197,4209.92,UPI,FAILED,NETWORK_ERROR,1,21
TXN_015915,CUST_02547,8005.44,UPI,SUCCESS,,1,44
TXN_015916,CUST_01927,1755.83,WALLET,SUCCESS,,1,30
TXN_015917,CUST_04061,13418.18,UPI,FAILED,AUTHENTICATION_FAILED,2,26
TXN_015918,CUST_04488,9229.44,WALLET,SUCCESS,,2,34
TXN_015919,CUST_01602,13581.53,WALLET,SUCCESS,,2,32
TXN_015920,CUST_04609,14157.71,UPI,FAILED,BANK_TIMEOUT,2,30
TXN_015921,CUST_01191,22730.21,UPI,SUCCESS,,1,17
TXN_015922,CUST_04358,11276.89,CARD,FAILED,BANK_TIMEOUT,2,38
TXN_015923,CUST_00267,8527.93,NETBANKING,SUCCESS,,1,26
TXN_015924,CUST_01929,13105.25,WALLET,FAILED,INSUFFICIENT_FUNDS,1,30
TXN_015925,CUST_02092,9686.32,WALLET,SUCCESS,,1,33
TXN_015926,CUST_02983,5494.16,NETBANKING,SUCCESS,,2,11
TXN_015927,CUST_03386,14208.03,WALLET,SUCCESS,,1,12
TXN_015928,CUST_02241,1981.6,WALLET,FAILED,AUTHENTICATION_FAILED,2,28
TXN_015929,CUST_03929,8593.75,NETBANKING,SUCCESS,,2,46
TXN_015930,CUST_00805,19041.95,WALLET,SUCCESS,,1,17
TXN_015931,CUST_01892,11232.24,WALLET,SUCCESS,,2,6
TXN_015932,CUST_00724,14148.72,UPI,SUCCESS,,2,5
TXN_015933,CUST_00317,3210.74,WALLET,SUCCESS,,1,56
TXN_015934,CUST_01868,20746.03,CARD,SUCCESS,,2,52
TXN_015935,CUST_03747,8673.55,NETBANKING,FAILED,BANK_TIMEOUT,1,29
TXN_015936,CUST_02828,26325.63,UPI,SUCCESS,,2,41
TXN_015937,CUST_04712,8237.57,WALLET,SUCCESS,,2,8
TXN_015938,CUST_03939,5342.05,WALLET,FAILED,LIMIT_EXCEEDED,2,32
TXN_015939,CUST_00306,14722.13,CARD,SUCCESS,,2,5
TXN_015940,CUST_02132,3616.89,NETBANKING,FAILED,BANK_TIMEOUT,1,51
TXN_015941,CUST_04206,13504.26,NETBANKING,SUCCESS,,2,57
TXN_015942,CUST_00040,22190.06,CARD,SUCCESS,,1,10
TXN_015943,CUST_00909,25625.88,NETBANKING,FAILED,INSUFFICIENT_FUNDS,2,34
TXN_015944,CUST_02074,5115.54,CARD,SUCCESS,,1,22
TXN_015945,CUST_03030,1109.22,WALLET,SUCCESS,,1,6
TXN_015946,CUST_01461,2281.45,CARD,FAILED,AUTHENTICATION_FAILED,2,27
TXN_015947,CUST_02553,11074.26,UPI,FAILED,LIMIT_EXCEEDED,1,52
TXN_015948,CUST_03107,23097.41,CARD,FAILED,CARD_EXPIRED,1,33
TXN_015949,CUST_00596,938.86,WALLET,FAILED,INSUFFICIENT_FUNDS,2,50
TXN_015950,CUST_04416,3341.37,WALLET,SUCCESS,,1,0
TXN_015951,CUST_00969,1288.69,CARD,FAILED,LIMIT_EXCEEDED,2,11
TXN_015952,CUST_02515,7270.52,WALLET,FAILED,FRAUD_SUSPECTED,2,24
TXN_015953,CUST_00255,3486.34,UPI,FAILED,INSUFFICIENT_FUNDS,2,48
TXN_015954,CUST_03073,6843.18,CARD,SUCCESS,,1,36
TXN_015955,CUST_00732,9376.34,UPI,SUCCESS,,1,22
TXN_015956,CUST_03275,2415.9,CARD,FAILED,INSUFFICIENT_FUNDS,1,14
TXN_015957,CUST_02727,27787.37,NETBANKING,SUCCESS,,1,44
TXN_015958,CUST_02784,15480.14,NETBANKING,SUCCESS,,1,23
TXN_015959,CUST_03106,23327.36,NETBANKING,SUCCESS,,2,11
TXN_015960,CUST_02116,11252.43,UPI,SUCCESS,,1,4
TXN_015961,CUST_03263,3459.88,UPI,SUCCESS,,2,54
TXN_015962,CUST_03112,10991.18,NETBANKING,SUCCESS,,2,10
TXN_015963,CUST_01897,8125.81,WALLET,FAILED,NETWORK_ERROR,2,33
TXN_015964,CUST_03704,27164.1,CARD,SUCCESS,,2,51
TXN_015965,CUST_02187,18549.09,CARD,SUCCESS,,1,17
TXN_015966,CUST_01626,22368.61,NETBANKING,SUCCESS,,1,14
TXN_015967,CUST_02234,2508.49,NETBANKING,SUCCESS,,2,10
TXN_015968,CUST_02301,12808.85,NETBANKING,FAILED,INSUFFICIENT_FUNDS,1,19
TXN_015969,CUST_04642,7826.66,NETBANKING,FAILED,BANK_TIMEOUT,1,55
TXN_015970,CUST_03361,12338.5,WALLET,FAILED,FRAUD_SUSPECTED,2,16
TXN_015971,CUST_00235,22913.87,CARD,FAILED,CARD_EXPIRED,2,43
TXN_015972,CUST_01892,5136.32,CARD,FAILED,BANK_TIMEOUT,1,40
TXN_015973,CUST_00707,3031.86,CARD,SUCCESS,,1,12
TXN_015974,CUST_04924,12312.18,WALLET,SUCCESS,,1,25
TXN_015975,CUST_01128,5688.1,UPI,FAILED,BANK_TIMEOUT,2,48
TXN_015976,CUST_04068,16682.7,UPI,FAILED,BANK_TIMEOUT,1,34
TXN_015977,CUST_01807,4430.05,WALLET,FAILED,BANK_TIMEOUT,1,37
TXN_015978,CUST_04810,8692.14,WALLET,SUCCESS,,1,7
TXN_015979,CUST_02188,19020.24,UPI,FAILED,CARD_EXPIRED,1,27
TXN_015980,CUST_00811,9132.99,WALLET,FAILED,LIMIT_EXCEEDED,1,6
TXN_015981,CUST_01702,15450.2,WALLET,SUCCESS,,2,55
TXN_015982,CUST_04345,16916.6,UPI,FAILED,INSUFFICIENT_FUNDS,2,45
TXN_015983,CUST_04384,12441.5,NETBANKING,SUCCESS,,2,14
TXN_015984,CUST_00454,6754.94,NETBANKING,SUCCESS,,2,26
TXN_015985,CUST_03695,14426.57,CARD,SUCCESS,,2,35
TXN_015986,CUST_04797,21751.71,UPI,SUCCESS,,1,59
TXN_015987,CUST_02119,17412.36,CARD,SUCCESS,,2,53
TXN_015988,CUST_04953,5906.21,CARD,SUCCESS,,1,1
TXN_015989,CUST_03330,11227.85,NETBANKING,SUCCESS,,2,23
TXN_015990,CUST_00272,10370.1,CARD,FAILED,FRAUD_SUSPECTED,2,45
TXN_015991,CUST_00571,26337.19,UPI,SUCCESS,,2,4
TXN_015992,CUST_03374,19437.31,NETBANKING,SUCCESS,,2,26
TXN_015993,CUST_00158,2240.75,UPI,SUCCESS,,1,7
TXN_015994,CUST_02254,8464.18,NETBANKING,SUCCESS,,2,11
TXN_015995,CUST_04604,591.14,NETBANKING,SUCCESS,,1,8
TXN_015996,CUST_01547,7914.17,WALLET,FAILED,FRAUD_SUSPECTED,1,39
TXN_015997,CUST_03797,7372.37,CARD,FAILED,AUTHENTICATION_FAILED,1,1
TXN_015998,CUST_00128,154.3,WALLET,SUCCESS,,1,44
TXN_015999,CUST_01415,15690.57,WALLET,SUCCESS,,2,46
TXN_016000,CUST_04673,6264.13,NETBANKING,SUCCESS,,2,0
TXN_016001,CUST_04722,40666.67,NETBANKING,SUCCESS,,1,30
TXN_016002,CUST_01017,1284.3,NETBANKING,SUCCESS,,2,23
TXN_016003,CUST_01485,5437.54,NETBANKING,SUCCESS,,2,37
TXN_016004,CUST_02090,7167.87,NETBANKING,SUCCESS,,2,51
TXN_016005,CUST_03172,6039.5,WALLET,SUCCESS,,2,30
TXN_016006,CUST_04720,554.95,NETBANKING,SUCCESS,,1,3
TXN_016007,CUST_02406,1778.49,UPI,SUCCESS,,1,11
TXN_016008,CUST_00693,1106.15,WALLET,SUCCESS,,1,31
TXN_016009,CUST_02898,19440.89,WALLET,SUCCESS,,2,32
TXN_016010,CUST_01069,16897.33,WALLET,SUCCESS,,1,25
TXN_016011,CUST_02809,7591.17,UPI,SUCCESS,,1,11
TXN_016012,CUST_04101,3400.27,CARD,SUCCESS,,2,29
TXN_016013,CUST_00099,28989.92,CARD,SUCCESS,,1,50
TXN_016014,CUST_03399,17982.99,CARD,SUCCESS,,1,51
TXN_016015,CUST_03661,27132.86,UPI,SUCCESS,,2,3
TXN_016016,CUST_02220,5913.18,NETBANKING,FAILED,AUTHENTICATION_FAILED,2,38
TXN_016017,CUST_03777,11576.77,NETBANKING,SUCCESS,,1,36
TXN_016018,CUST_02613,19876.69,UPI,SUCCESS,,2,38
TXN_016019,CUST_01919,3232.61,NETBANKING,SUCCESS,,2,32
TXN_016020,CUST_00963,18739.23,WALLET,SUCCESS,,1,36
TXN_016021,CUST_01744,10879.76,UPI,SUCCESS,,1,57
TXN_016022,CUST_01330,18146.75,WALLET,SUCCESS,,1,43
TXN_016023,CUST_02282,37562.77,WALLET,SUCCESS,,1,37
TXN_016024,CUST_00747,13181.05,CARD,SUCCESS,,2,35
TXN_016025,CUST_00435,25722.74,CARD,SUCCESS,,1,35
TXN_016026,CUST_03646,30284.06,CARD,SUCCESS,,1,44
TXN_016027,CUST_03811,6215.71,CARD,SUCCESS,,2,18
TXN_016028,CUST_01028,12976.24,NETBANKING,SUCCESS,,1,0
TXN_016029,CUST_02768,2496.51,WALLET,SUCCESS,,2,19
TXN_016030,CUST_03319,35044.45,CARD,SUCCESS,,2,17
TXN_016031,CUST_01962,28651.56,CARD,SUCCESS,,2,4
TXN_016032,CUST_02217,3320.26,NETBANKING,SUCCESS,,2,48
TXN_016033,CUST_04583,11410.9,NETBANKING,FAILED,BANK_TIMEOUT,2,2
TXN_016034,CUST_00737,5106.5,NETBANKING,FAILED,INSUFFICIENT_FUNDS,2,49
TXN_016035,CUST_01424,27146.04,UPI,SUCCESS,,1,14
TXN_016036,CUST_02568,31429.4,NETBANKING,SUCCESS,,1,4
TXN_016037,CUST_01227,12390.79,UPI,SUCCESS,,1,20
TXN_016038,CUST_01748,24926.83,WALLET,SUCCESS,,1,50
TXN_016039,CUST_01385,10282.43,WALLET,FAILED,INSUFFICIENT_FUNDS,1,27
TXN_016040,CUST_02943,11828.13,WALLET,FAILED,CARD_EXPIRED,2,35
TXN_016041,CUST_04030,11765.37,CARD,SUCCESS,,2,8
TXN_016042,CUST_01705,13350.74,CARD,SUCCESS,,1,10
TXN_016043,CUST_01135,2639.46,WALLET,SUCCESS,,1,48
TXN_016044,CUST_02669,16255.64,WALLET,SUCCESS,,2,13
TXN_016045,CUST_02244,594.74,WALLET,FAILED,BANK_TIMEOUT,1,5
TXN_016046,CUST_03870,23349.34,CARD,FAILED,FRAUD_SUSPECTED,1,0
TXN_016047,CUST_00679,2596.17,NETBANKING,SUCCESS,,2,49
TXN_016048,CUST_04241,839.69,UPI,FAILED,AUTHENTICATION_FAILED,2,40
TXN_016049,CUST_00531,6884.89,WALLET,SUCCESS,,1,35
TXN_016050,CUST_00308,5392.56,NETBANKING,SUCCESS,,1,3
TXN_016051,CUST_00598,13262.66,CARD,SUCCESS,,1,58
TXN_016052,CUST_03995,21392.06,CARD,SUCCESS,,2,16
TXN_016053,CUST_00951,10596.84,WALLET,FAILED,NETWORK_ERROR,1,26
TXN_016054,CUST_00977,510.68,CARD,SUCCESS,,1,15
TXN_016055,CUST_02464,13536.95,WALLET,FAILED,BANK_TIMEOUT,2,30
TXN_016056,CUST_02112,4931.2,NETBANKING,FAILED,NETWORK_ERROR,1,53
TXN_016057,CUST_03128,13283.1,CARD,SUCCESS,,2,10
TXN_016058,CUST_00845,6437.14,UPI,SUCCESS,,2,0
TXN_016059,CUST_00495,824.81,WALLET,FAILED,FRAUD_SUSPECTED,2,28
TXN_016060,CUST_02976,19113.69,NETBANKING,SUCCESS,,2,55
TXN_016061,CUST_01413,9428.05,NETBANKING,SUCCESS,,1,52
TXN_016062,CUST_04010,19651.95,UPI,SUCCESS,,2,8
TXN_016063,CUST_04229,4065.79,NETBANKING,SUCCESS,,2,31
TXN_016064,CUST_01514,17702.1,UPI,SUCCESS,,1,22
TXN_016065,CUST_04072,5926.04,WALLET,SUCCESS,,1,1
TXN_016066,CUST_02396,4440.09,WALLET,SUCCESS,,1,27
TXN_016067,CUST_03756,17514.67,CARD,FAILED,INSUFFICIENT_FUNDS,2,55
TXN_016068,CUST_00463,15044.8,WALLET,SUCCESS,,2,46
TXN_016069,CUST_04591,25244.38,CARD,SUCCESS,,1,19
TXN_016070,CUST_01205,3086.86,NETBANKING,FAILED,LIMIT_EXCEEDED,1,47
TXN_016071,CUST_01985,17453.61,UPI,SUCCESS,,2,49
TXN_016072,CUST_02739,100.0,CARD,SUCCESS,,1,41
TXN_016073,CUST_01285,22131.99,CARD,SUCCESS,,2,27
TXN_016074,CUST_04546,6202.21,CARD,FAILED,BANK_TIMEOUT,2,54
TXN_016075,CUST_04511,19474.16,UPI,FAILED,FRAUD_SUSPECTED,1,16
TXN_016076,CUST_01360,9349.76,WALLET,SUCCESS,,1,45
TXN_016077,CUST_03958,26730.61,CARD,FAILED,NETWORK_ERROR,2,48
TXN_016078,CUST_03352,3021.99,WALLET,SUCCESS,,1,5
TXN_016079,CUST_03375,9577.93,CARD,SUCCESS,,2,39
TXN_016080,CUST_01216,7171.46,WALLET,SUCCESS,,1,24
TXN_016081,CUST_02954,16990.73,UPI,SUCCESS,,1,37
TXN_016082,CUST_04500,9938.02,UPI,SUCCESS,,1,27
TXN_016083,CUST_04679,21331.13,NETBANKING,SUCCESS,,2,17
TXN_016084,CUST_03764,26065.62,CARD,SUCCESS,,1,53
TXN_016085,CUST_03358,14961.92,NETBANKING,SUCCESS,,1,7
TXN_016086,CUST_03298,2537.25,UPI,SUCCESS,,2,14
TXN_016087,CUST_00889,10582.41,CARD,FAILED,LIMIT_EXCEEDED,2,11
TXN_016088,CUST_00114,29218.45,UPI,SUCCESS,,1,31
TXN_016089,CUST_03870,34340.68,CARD,FAILED,BANK_TIMEOUT,2,44
TXN_016090,CUST_04864,29049.03,CARD,FAILED,LIMIT_EXCEEDED,1,31
TXN_016091,CUST_03662,12056.87,CARD,SUCCESS,,2,59
TXN_016092,CUST_02015,9238.21,WALLET,SUCCESS,,1,44
TXN_016093,CUST_04262,28128.21,CARD,SUCCESS,,1,51
TXN_016094,CUST_04324,2729.27,WALLET,SUCCESS,,1,11
TXN_016095,CUST_03561,296.66,UPI,SUCCESS,,1,13
TXN_016096,CUST_01346,27566.57,CARD,SUCCESS,,2,6
TXN_016097,CUST_04086,14562.53,CARD,SUCCESS,,1,13
TXN_016098,CUST_04675,13087.36,UPI,SUCCESS,,1,17
TXN_016099,CUST_02237,28138.71,NETBANKING,FAILED,INSUFFICIENT_FUNDS,1,10
TXN_016100,CUST_04865,5794.6,UPI,SUCCESS,,1,17
TXN_016101,CUST_03566,6095.76,WALLET,SUCCESS,,1,31
TXN_016102,CUST_02495,1299.37,WALLET,SUCCESS,,2,29
TXN_016103,CUST_03354,25087.18,UPI,SUCCESS,,2,19
TXN_016104,CUST_03358,23985.59,NETBANKING,SUCCESS,,2,9
TXN_016105,CUST_00486,37340.5,WALLET,SUCCESS,,2,50
TXN_016106,CUST_02347,27258.64,NETBANKING,SUCCESS,,2,16
TXN_016107,CUST_02788,11192.24,WALLET,SUCCESS,,1,13
TXN_016108,CUST_02595,7867.05,WALLET,SUCCESS,,1,12
TXN_016109,CUST_01092,14727.59,WALLET,SUCCESS,,2,24
TXN_016110,CUST_03858,5737.2,WALLET,SUCCESS,,2,20
TXN_016111,CUST_02953,4448.53,NETBANKING,FAILED,AUTHENTICATION_FAILED,2,4
TXN_016112,CUST_00736,9518.01,UPI,SUCCESS,,1,1
TXN_016113,CUST_04114,5449.61,CARD,SUCCESS,,1,13
TXN_016114,CUST_03660,12435.79,NETBANKING,SUCCESS,,1,22
TXN_016115,CUST_04083,5067.41,WALLET,SUCCESS,,1,0
TXN_016116,CUST_04731,17474.29,NETBANKING,FAILED,NETWORK_ERROR,1,26
TXN_016117,CUST_00029,1762.67,CARD,SUCCESS,,2,37
TXN_016118,CUST_01588,2543.61,NETBANKING,SUCCESS,,2,3
TXN_016119,CUST_02735,4954.09,UPI,SUCCESS,,1,14
